,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Maturity
0,WEC200320C00095000,2020-02-25 12:45PM EST,95.0,6.9,6.0,6.3,0.0,-,10,22,24.05,22
1,WEC200320C00100000,2020-02-25 9:54AM EST,100.0,2.25,2.2,2.35,0.0,-,8,443,19.02,22
2,WEC200320C00105000,2020-02-25 11:34AM EST,105.0,0.61,0.3,0.45,0.0,-,1335,1325,17.55,22
3,WEC200320C00110000,2020-02-24 2:25PM EST,110.0,0.08,0.0,0.1,0.0,-,4,8,20.17,22
4,WEC200320C00115000,2020-02-21 3:59PM EST,115.0,1.74,0.0,1.05,0.0,-,1,0,49.51,22
0,WEC200417C00080000,2020-02-12 3:13PM EST,80.0,20.58,19.5,23.0,0.0,-,8,0,67.33,50
1,WEC200417C00085000,2020-01-23 1:53PM EST,85.0,13.75,17.5,19.0,0.0,-,3,16,57.72,50
2,WEC200417C00090000,2020-02-25 1:07PM EST,90.0,11.9,10.6,11.7,0.0,-,4,19,30.52,50
3,WEC200417C00095000,2020-02-24 11:42AM EST,95.0,8.35,6.5,7.0,0.0,-,1,323,22.9,50
4,WEC200417C00100000,2020-02-26 11:30AM EST,100.0,3.5,3.0,3.3,0.05,+1.45%,27,324,19.25,50
5,WEC200417C00105000,2020-02-26 11:48AM EST,105.0,1.15,0.95,1.15,0.15,+15.00%,4,538,17.9,50
6,WEC200417C00110000,2020-02-26 12:36PM EST,110.0,0.2,0.15,0.3,-0.15,-42.86%,5,0,17.53,50
7,WEC200417C00115000,2020-01-29 3:08PM EST,115.0,0.1,0.0,0.7,0.0,-,24,36,29.64,50
0,WEC201016C00120000,2020-02-24 2:07PM EST,120.0,0.65,0.4,0.6,0.0,-,-,2,16.3,232
